fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
3887,,,CT2-5846;2       7V5,12005846,15,0.2,121.869235,24.903617,125.7,0,2024-04-19 12:41:47,2620
4051,,,CT2-5846;2       7V5,12005846,15,0.3,121.869233,24.90356,68.3,0,2024-04-19 12:44:12,2755
4261,,,CT2-5846;2       7V5,12005846,15,0.4,121.8692,24.903633,179.1,0,2024-04-19 12:51:27,2919
4153,,,CT2-5846;2       7V5,12005846,15,0.2,121.869258,24.903665,108.5,0,2024-04-19 12:54:00,2844
4395,,,CT2-5846;2       7V5,12005846,15,0.2,121.869175,24.90377,113.7,0,2024-04-19 12:58:47,3024
4191,,,CT2-5846;2       7V5,12005846,15,0.7,121.869078,24.903825,131.5,0,2024-04-19 13:03:36,2911
3900,,,CT2-5846;2       7V5,12005846,15,0.4,121.869265,24.903712,101.6,0,2024-04-19 13:10:58,2641
3881,,,CT2-5846;2       7V5,12005846,15,0.6,121.86917,24.903828,98.2,0,2024-04-19 13:15:52,2654
4211,,,CT2-5846;2       7V5,12005846,15,0.4,121.869553,24.903435,11.4,0,2024-04-19 13:20:42,2842
4031,,,CT2-5846;2       7V5,12005846,15,0.0,121.869385,24.903767,84.3,0,2024-04-19 13:23:06,2765
4052,,,CT2-5846;2       7V5,12005846,15,0.4,121.86929,24.903745,70.9,0,2024-04-19 13:28:01,2770
4369,,,CT2-5846;2       7V5,12005846,15,0.3,121.869235,24.903707,19.3,0,2024-04-19 13:35:28,2989
4035,,,CT2-5846;2       7V5,12005846,15,0.4,121.869268,24.903692,104.7,0,2024-04-19 13:40:19,2785
3943,,,CT2-5846;2       7V5,12005846,15,0.2,121.869298,24.903745,41.0,0,2024-04-19 13:52:33,2709
4180,,,CT2-5846;2       7V5,12005846,15,0.2,121.86926,24.903747,1.2,0,2024-04-19 13:57:30,2840
4167,,,CT2-5846;2       7V5,12005846,15,0.4,121.869282,24.90368,325.4,0,2024-04-19 14:00:06,2815
4066,,,CT2-5846;2       7V5,12005846,15,0.4,121.869237,24.903778,108.7,0,2024-04-19 14:05:00,2776
4192,,,CT2-5846;2       7V5,12005846,15,0.3,121.869252,24.904018,330.5,0,2024-04-19 14:14:47,2877
4139,,,CT2-5846;2       7V5,12005846,15,0.4,121.869557,24.90384,119.5,0,2024-04-19 14:17:20,2840
4528,,,CT2-5846;2       7V5,12005846,15,0.2,121.868992,24.904225,57.5,0,2024-04-19 14:24:30,3061
3981,,,CT2-5846;2       7V5,12005846,15,0.2,121.86918,24.903907,315.9,0,2024-04-19 14:36:30,2715
4184,,,CT2-5846;2       7V5,12005846,15,0.4,121.869333,24.90403,304.4,0,2024-04-19 14:38:59,2857
4216,,,CT2-5846;2       7V5,12005846,15,0.2,121.869403,24.903915,30.5,0,2024-04-19 14:43:48,2865
4176,,,CT2-5846;2       7V5,12005846,15,0.2,121.869212,24.903767,159.2,0,2024-04-19 14:48:39,2828
4069,,,CT2-5846;2       7V5,12005846,15,0.1,121.86905,24.904033,55.7,0,2024-04-19 15:03:27,2795
4288,,,CT2-5846;2       7V5,12005846,15,0.7,121.869173,24.904023,56.5,0,2024-04-19 15:05:52,2931
3778,,,CT2-5846;2       7V5,12005846,15,0.4,121.86911,24.904002,183.0,0,2024-04-19 15:17:55,2573
4236,,,CT2-5846;2       7V5,12005846,15,1.0,121.869348,24.903797,104.2,0,2024-04-19 15:37:38,2870
4169,,,CT2-5846;2       7V5,12005846,15,0.2,121.869415,24.903785,116.2,0,2024-04-19 15:42:34,2848
3983,,,CT2-5846;2       7V5,12005846,15,0.2,121.869292,24.903707,122.6,0,2024-04-19 15:47:22,2736
4157,,,CT2-5846;2       7V5,12005846,15,0.6,121.868965,24.903775,6.4,0,2024-04-19 15:52:18,2853
4143,,,CT2-5846;2       7V5,12005846,15,0.2,121.869327,24.903912,221.7,0,2024-04-19 15:54:42,2849
3915,,,CT2-5846;2       7V5,12005846,15,0.7,121.86928,24.903825,77.4,0,2024-04-19 15:57:07,2694
4467,,,CT2-5846;2       7V5,12005846,15,0.1,121.868823,24.903503,147.3,0,2024-04-19 16:04:51,3074
3976,,,CT2-5846;2       7V5,12005846,15,0.1,121.868985,24.903322,210.5,0,2024-04-19 16:07:14,2776
4582,,,CT2-5846;2       7V5,12005846,15,0.1,121.868903,24.903443,10.0,0,2024-04-19 16:14:34,3123
4127,,,CT2-5846;2       7V5,12005846,15,0.1,121.86913,24.903608,235.9,0,2024-04-19 16:29:10,2770
4133,,,CT2-5846;2       7V5,12005846,15,0.2,121.86908,24.90371,141.0,0,2024-04-19 16:36:30,2843
3975,,,CT2-5846;2       7V5,12005846,15,0.8,121.869315,24.90372,313.9,0,2024-04-19 16:41:19,2737
4072,,,CT2-5846;2       7V5,12005846,15,0.2,121.869142,24.903685,9.9,0,2024-04-19 16:51:08,2804
4013,,,CT2-5846;2       7V5,12005846,15,0.1,121.869123,24.903847,166.9,0,2024-04-19 17:01:02,2758
3876,,,CT2-5846;2       7V5,12005846,15,0.5,121.869153,24.903695,29.2,0,2024-04-19 17:05:56,2702
4226,,,CT2-5846;2       7V5,12005846,15,0.1,121.869153,24.903688,29.8,0,2024-04-19 17:10:53,2863
3575,,,CT2-5846;2       7V5,12005846,15,1.2,121.869202,24.90358,327.9,0,2024-04-19 17:18:08,2407
3865,,,CT2-5846;2       7V5,12005846,15,9.1,121.872238,24.901943,133.0,0,2024-04-19 17:22:56,2582
3807,,,CT2-5846;2       7V5,12005846,15,7.5,121.876838,24.898248,138.9,0,2024-04-19 17:25:19,2566
3621,,,CT2-5846;2       7V5,12005846,15,7.6,121.89828,24.888567,110.7,0,2024-04-19 17:34:57,2453
3645,,,CT2-5846;2       7V5,12005846,15,8.4,121.903758,24.886782,102.7,0,2024-04-19 17:37:22,2467
3850,,,CT2-5846;2       7V5,12005846,15,7.8,121.909398,24.884535,112.8,0,2024-04-19 17:39:46,2599
3657,,,CT2-5846;2       7V5,12005846,15,8.5,121.919477,24.878783,115.6,0,2024-04-19 17:44:37,2491
3769,,,CT2-5846;2       7V5,12005846,15,8.2,121.929492,24.873072,117.1,0,2024-04-19 17:49:22,2574
3971,,,CT2-5846;2       7V5,12005846,15,8.6,121.939467,24.866475,123.7,0,2024-04-19 17:54:11,2711
3783,,,CT2-5846;2       7V5,12005846,15,6.8,121.943457,24.863013,193.7,0,2024-04-19 17:56:34,2566
3707,,,CT2-5846;2       7V5,12005846,15,8.4,121.935147,24.856003,242.1,0,2024-04-19 18:01:24,2532
3920,,,CT2-5846;2       7V5,12005846,15,7.0,121.926007,24.850178,170.1,0,2024-04-19 18:06:11,2661
3878,,,CT2-5846;2       7V5,12005846,15,2.9,121.919995,24.844167,206.3,0,2024-04-19 18:10:57,2689
4244,,,CT2-5846;2       7V5,12005846,15,5.1,121.916893,24.839343,228.7,0,2024-04-19 18:15:47,2996
4035,,,CT2-5846;2       7V5,12005846,15,3.8,121.909707,24.832322,210.8,0,2024-04-19 18:22:59,2868
4092,,,CT2-5846;2       7V5,12005846,15,3.3,121.909572,24.8336,343.3,0,2024-04-19 18:27:57,2888
3699,,,CT2-5846;2       7V5,12005846,15,5.2,121.910165,24.840563,349.6,0,2024-04-19 18:35:28,2566
3602,,,CT2-5846;2       7V5,12005846,15,4.7,121.910303,24.843567,352.7,0,2024-04-19 18:37:51,2478
3702,,,CT2-5846;2       7V5,12005846,15,1.5,121.91094,24.846453,17.5,0,2024-04-19 18:42:39,2548
3817,,,CT2-5846;2       7V5,12005846,15,4.3,121.914753,24.848705,20.9,0,2024-04-19 18:47:23,2626
3906,,,CT2-5846;2       7V5,12005846,15,4.1,121.914668,24.85111,285.9,0,2024-04-19 18:49:48,2669
3839,,,CT2-5846;2       7V5,12005846,15,6.3,121.913273,24.85173,272.6,0,2024-04-19 18:52:13,2658
3666,,,CT2-5846;2       7V5,12005846,15,0.3,121.911613,24.854602,140.3,0,2024-04-19 18:59:26,2542
3760,,,CT2-5846;2       7V5,12005846,15,0.8,121.911637,24.85583,357.8,0,2024-04-19 19:04:14,2606
3840,,,CT2-5846;2       7V5,12005846,15,1.1,121.911488,24.857657,0.9,0,2024-04-19 19:11:25,2627
4044,,,CT2-5846;2       7V5,12005846,15,1.2,121.911577,24.858852,8.9,0,2024-04-19 19:16:16,2770
3972,,,CT2-5846;2       7V5,12005846,15,5.0,121.912333,24.859823,54.5,0,2024-04-19 19:18:40,2731
3721,,,CT2-5846;2       7V5,12005846,15,4.0,121.916873,24.862493,111.0,0,2024-04-19 19:23:27,2597
4039,,,CT2-5846;2       7V5,12005846,15,4.3,121.918938,24.863475,19.8,0,2024-04-19 19:25:50,2761
3652,,,CT2-5846;2       7V5,12005846,15,0.7,121.919667,24.864558,215.7,0,2024-04-19 19:30:37,2526
3698,,,CT2-5846;2       7V5,12005846,15,0.5,121.919237,24.864347,281.9,0,2024-04-19 19:33:00,2532
3660,,,CT2-5846;2       7V5,12005846,15,0.5,121.918245,24.864473,343.3,0,2024-04-19 19:40:11,2511
3700,,,CT2-5846;2       7V5,12005846,15,0.5,121.91815,24.865155,42.4,0,2024-04-19 19:44:57,2534
3693,,,CT2-5846;2       7V5,12005846,15,0.5,121.918495,24.867288,266.6,0,2024-04-19 19:56:56,2541
3585,,,CT2-5846;2       7V5,12005846,15,0.2,121.918262,24.867898,359.0,0,2024-04-19 20:01:45,2464
3962,,,CT2-5846;2       7V5,12005846,15,0.8,121.918302,24.868345,282.1,0,2024-04-19 20:04:14,2713
3545,,,CT2-5846;2       7V5,12005846,15,0.5,121.917565,24.868487,270.9,0,2024-04-19 20:09:03,2469
3585,,,CT2-5846;2       7V5,12005846,15,0.9,121.91747,24.868777,314.9,0,2024-04-19 20:11:28,2461
3542,,,CT2-5846;2       7V5,12005846,15,0.8,121.917477,24.869642,332.7,0,2024-04-19 20:16:24,2431
3480,,,CT2-5846;2       7V5,12005846,15,0.9,121.91714,24.870292,236.3,0,2024-04-19 20:21:17,2406
3539,,,CT2-5846;2       7V5,12005846,15,1.1,121.91677,24.870392,236.5,0,2024-04-19 20:23:39,2441
3714,,,CT2-5846;2       7V5,12005846,15,0.5,121.916722,24.870803,31.6,0,2024-04-19 20:26:03,2547
3630,,,CT2-5846;2       7V5,12005846,15,1.9,121.916198,24.871515,233.9,0,2024-04-19 20:33:11,2511
3714,,,CT2-5846;2       7V5,12005846,15,0.2,121.916262,24.871942,202.2,0,2024-04-19 20:35:39,2601
3919,,,CT2-5846;2       7V5,12005846,15,0.4,121.915823,24.871995,110.3,0,2024-04-19 20:40:32,2717
3729,,,CT2-5846;2       7V5,12005846,15,7.6,121.913988,24.873927,312.0,0,2024-04-19 20:45:30,2638
4215,,,CT2-5846;2       7V5,12005846,15,6.7,121.906112,24.881015,305.4,0,2024-04-19 20:50:22,2920
4405,,,CT2-5846;2       7V5,12005846,15,8.4,121.901873,24.88458,299.0,0,2024-04-19 20:52:46,3053
3953,,,CT2-5846;2       7V5,12005846,15,8.4,121.892087,24.891715,308.2,0,2024-04-19 20:57:32,2804
4043,,,CT2-5846;2       7V5,12005846,15,8.7,121.881592,24.898657,304.3,0,2024-04-19 21:02:23,2843
3790,,,CT2-5846;2       7V5,12005846,15,0.0,121.86922,24.90357,193.7,0,2024-04-19 21:26:42,2636
4185,,,CT2-5846;2       7V5,12005846,15,0.5,121.869138,24.903582,313.1,0,2024-04-19 21:38:43,2961
3818,,,CT2-5846;2       7V5,12005846,15,1.6,121.869118,24.903668,194.0,0,2024-04-19 21:53:19,2699
3783,,,CT2-5846;2       7V5,12005846,15,0.4,121.869083,24.903538,50.6,0,2024-04-19 22:00:28,2688
4223,,,CT2-5846;2       7V5,12005846,15,1.0,121.869408,24.903455,93.6,0,2024-04-19 22:27:03,2940
4058,,,CT2-5846;2       7V4,12005846,15,0.4,121.869297,24.903203,24.7,0,2024-04-19 22:49:09,2842
4055,,,CT2-5846;2       7V4,12005846,15,0.3,121.868847,24.903465,119.3,0,2024-04-19 23:06:17,2836
3752,,,CT2-5846;2       7V5,12005846,15,0.3,121.869083,24.903822,273.9,0,2024-04-20 00:42:38,2609
3480,,,CT2-5846;2       7V5,12005846,15,0.2,121.869053,24.903675,329.3,0,2024-04-20 00:47:24,2419
3539,,,CT2-5846;2       7V5,12005846,15,0.5,121.869013,24.903725,226.6,0,2024-04-20 00:49:47,2478
4357,,,CT2-5846;2       7V4,12005846,15,0.1,121.869183,24.90364,275.3,0,2024-04-20 06:44:12,3174
4658,,,CT2-5846;2       7V4,12005846,15,1.4,121.869228,24.90358,171.3,0,2024-04-20 07:15:34,3382
3851,,,CT2-5846;2       7V9,12005846,15,6.8,121.867162,24.896,230.7,0,2024-04-23 17:10:20,2589
3413,,,CT2-5846;2       7V9,12005846,15,7.0,121.858862,24.884505,223.7,0,2024-04-23 17:17:27,2309
3952,,,CT2-5846;2       7V9,12005846,15,7.1,121.856268,24.880527,207.9,0,2024-04-23 17:19:49,2592
3368,,,CT2-5846;2       7V9,12005846,15,5.7,121.851823,24.872512,206.4,0,2024-04-23 17:24:33,2232
3096,,,CT2-5846;2       7V9,12005846,15,7.1,121.84729,24.864535,197.6,0,2024-04-23 17:29:20,2075
3269,,,CT2-5846;2       7V9,12005846,15,7.1,121.84729,24.864535,197.6,0,2024-04-23 17:29:20,2224
3686,,,CT2-5846;2       7V9,12005846,15,6.1,121.838118,24.854688,241.9,0,2024-04-23 17:36:27,2491
3908,,,CT2-5846;2       7V9,12005846,15,6.3,121.833605,24.847078,175.8,0,2024-04-23 17:41:12,2623
3272,,,CT2-5846;2       7V9,12005846,15,6.3,121.833605,24.847078,175.8,0,2024-04-23 17:41:12,2206
3366,,,CT2-5846;2       7V9,12005846,15,7.1,121.836872,24.830933,158.3,0,2024-04-23 17:50:52,2205
3483,,,CT2-5846;2       7V9,12005846,15,5.9,121.837712,24.826863,166.8,0,2024-04-23 17:53:15,2324
3328,,,CT2-5846;2       7V9,12005846,15,1.1,121.841322,24.82284,118.8,0,2024-04-23 17:58:02,2240
3353,,,CT2-5846;2       7V9,12005846,15,0.4,121.841447,24.823255,2.5,0,2024-04-23 18:00:25,2238
3149,,,CT2-5846;2       7V9,12005846,15,4.6,121.843073,24.821992,116.5,0,2024-04-23 18:05:21,2132
3040,,,CT2-5846;2       7V9,12005846,15,5.0,121.84873,24.818868,127.2,0,2024-04-23 18:10:16,2037
3277,,,CT2-5846;2       7V9,12005846,15,7.6,121.848532,24.816823,220.3,0,2024-04-23 18:12:37,2223
3675,,,CT2-5846;2       7V9,12005846,15,7.1,121.841257,24.810153,190.5,0,2024-04-23 18:17:23,2498
3596,,,CT2-5846;2       7V9,12005846,15,3.8,121.844137,24.804898,120.2,0,2024-04-23 18:22:14,2474
3717,,,CT2-5846;2       7V9,12005846,15,6.3,121.847248,24.803878,113.9,0,2024-04-23 18:24:38,2580
3823,,,CT2-5846;2       7V9,12005846,15,6.3,121.847248,24.803878,113.9,0,2024-04-23 18:24:38,2611
3597,,,CT2-5846;2       7V9,12005846,15,6.2,121.84896,24.811833,345.5,0,2024-04-23 18:34:41,2498
3986,,,CT2-5846;2       7V8,12005846,15,1.0,121.848768,24.813677,51.4,0,2024-04-23 18:37:28,2725
3586,,,CT2-5846;2       7V8,12005846,15,1.0,121.848768,24.813677,51.4,0,2024-04-23 18:37:28,2484
3510,,,CT2-5846;2       7V9,12005846,15,1.6,121.848602,24.814965,311.0,0,2024-04-23 18:46:56,2407
3670,,,CT2-5846;2       7V9,12005846,15,0.6,121.848322,24.815687,357.1,0,2024-04-23 18:51:38,2506
3718,,,CT2-5846;2       7V9,12005846,15,0.7,121.84823,24.81593,16.9,0,2024-04-23 18:54:02,2512
3585,,,CT2-5846;2       7V9,12005846,15,0.3,121.848052,24.816493,87.5,0,2024-04-23 18:58:44,2442
3763,,,CT2-5846;2       7V9,12005846,15,1.5,121.847812,24.81704,114.0,0,2024-04-23 19:03:30,2589
3639,,,CT2-5846;2       7V9,12005846,15,0.7,121.847737,24.817327,344.2,0,2024-04-23 19:05:53,2514
3822,,,CT2-5846;2       7V9,12005846,15,0.2,121.84747,24.817985,79.1,0,2024-04-23 19:10:39,2600
3672,,,CT2-5846;2       7V8,12005846,15,3.5,121.847318,24.818575,77.2,0,2024-04-23 19:15:26,2521
3579,,,CT2-5846;2       7V9,12005846,15,0.3,121.847318,24.818863,13.6,0,2024-04-23 19:17:48,2459
3715,,,CT2-5846;2       7V8,12005846,15,1.0,121.84574,24.818647,285.6,0,2024-04-23 19:24:56,2571
3776,,,CT2-5846;2       7V8,12005846,15,0.2,121.845767,24.818993,326.2,0,2024-04-23 19:27:26,2600
4149,,,CT2-5846;2       7V9,12005846,15,5.0,121.844733,24.816323,224.7,0,2024-04-23 19:32:30,2799
3541,,,CT2-5846;2       7V9,12005846,15,1.9,121.844915,24.816082,66.3,0,2024-04-23 19:35:01,2450
3727,,,CT2-5846;2       7V8,12005846,15,0.5,121.845547,24.815982,96.8,0,2024-04-23 19:37:24,2542
3658,,,CT2-5846;2       7V8,12005846,15,0.5,121.847357,24.815642,49.6,0,2024-04-23 19:44:36,2453
3368,,,CT2-5846;2       7V8,12005846,15,1.0,121.847718,24.81571,50.9,0,2024-04-23 19:47:00,2212
3544,,,CT2-5846;2       7V9,12005846,15,2.1,121.84868,24.81567,54.1,0,2024-04-23 19:51:45,2323
3709,,,CT2-5846;2       7V9,12005846,15,2.1,121.84868,24.81567,54.1,0,2024-04-23 19:51:45,2420
3412,,,CT2-5846;2       7V9,12005846,15,0.1,121.850628,24.815243,176.4,0,2024-04-23 19:59:01,2235
3254,,,CT2-5846;2       7V9,12005846,15,0.1,121.850628,24.815243,176.4,0,2024-04-23 19:59:01,2140
3028,,,CT2-5846;2       7V9,12005846,15,1.0,121.852872,24.815268,142.6,0,2024-04-23 20:09:11,2033
3232,,,CT2-5846;2       7V9,12005846,15,1.3,121.853393,24.815165,61.1,0,2024-04-23 20:11:34,2188
3374,,,CT2-5846;2       7V9,12005846,15,8.1,121.85059,24.82496,353.6,0,2024-04-23 20:16:32,2252
3266,,,CT2-5846;2       7V8,12005846,15,8.7,121.849145,24.830355,344.0,0,2024-04-23 20:19:06,2179
3201,,,CT2-5846;2       7V9,12005846,15,0.7,121.849168,24.835135,298.5,0,2024-04-23 20:23:56,2109
3318,,,CT2-5846;2       7V9,12005846,15,0.5,121.850718,24.834463,58.6,0,2024-04-23 20:28:40,2175
3352,,,CT2-5846;2       7V9,12005846,15,0.7,121.851333,24.834383,89.5,0,2024-04-23 20:31:06,2178
3320,,,CT2-5846;2       7V9,12005846,15,1.5,121.852867,24.833895,116.7,0,2024-04-23 20:35:51,2182
3553,,,CT2-5846;2       7V9,12005846,15,1.2,121.854465,24.833342,109.7,0,2024-04-23 20:40:41,2372
3533,,,CT2-5846;2       7V9,12005846,15,2.0,121.855495,24.833252,117.6,0,2024-04-23 20:45:29,2414
3749,,,CT2-5846;2       7V9,12005846,15,2.0,121.855495,24.833252,117.6,0,2024-04-23 20:45:29,2530
3535,,,CT2-5846;2       7V9,12005846,15,0.9,121.856733,24.833342,183.7,0,2024-04-23 20:53:00,2388
3394,,,CT2-5846;2       7V9,12005846,15,1.3,121.857385,24.8331,102.1,0,2024-04-23 20:55:30,2307
3515,,,CT2-5846;2       7V8,12005846,15,8.8,121.858388,24.837148,351.2,0,2024-04-23 21:00:18,2367
3404,,,CT2-5846;2       7V8,12005846,15,6.7,121.858323,24.842863,0.5,0,2024-04-23 21:02:40,2317
3438,,,CT2-5846;2       7V9,12005846,15,9.4,121.862793,24.860922,7.3,0,2024-04-23 21:10:06,2331
3542,,,CT2-5846;2       7V9,12005846,15,7.3,121.865507,24.865797,35.9,0,2024-04-23 21:12:36,2363
3405,,,CT2-5846;2       7V9,12005846,15,8.9,121.872645,24.876058,48.6,0,2024-04-23 21:17:44,2277
3475,,,CT2-5846;2       7V8,12005846,15,17.3,121.875955,24.887392,333.3,0,2024-04-23 21:22:48,2295
3318,,,CT2-5846;2       7V9,12005846,15,8.6,121.874038,24.89343,336.8,0,2024-04-23 21:25:19,2197
3289,,,CT2-5846;2       7V9,12005846,15,6.7,121.87135,24.904893,335.8,0,2024-04-23 21:30:18,2195
3416,,,CT2-5846;2       7V9,12005846,15,0.2,121.869457,24.90471,256.6,0,2024-04-23 21:32:48,2300
3720,,,CT2-5846;2       7V9,12005846,15,3.8,121.869028,24.903727,306.4,0,2024-04-23 21:37:37,2486
3563,,,CT2-5846;2       7V9,12005846,15,1.7,121.869188,24.903508,146.5,0,2024-04-23 21:42:36,2384
3566,,,CT2-5846;2       7V9,12005846,15,1.7,121.869188,24.903508,146.5,0,2024-04-23 21:42:36,2379
3561,,,CT2-5846;2       7V8,12005846,15,7.1,121.869042,24.903655,323.3,0,2024-04-23 21:50:22,2402
3785,,,CT2-5846;2       7V9,12005846,15,0.4,121.868897,24.903742,335.7,0,2024-04-23 21:53:01,2520
3722,,,CT2-5846;2       7V9,12005846,15,1.7,121.86848,24.90417,161.0,0,2024-04-23 21:59:11,2476
3512,,,CT2-5846;2       7V8,12005846,15,0.9,121.868937,24.903727,137.8,0,2024-04-23 22:01:51,2357
3403,,,CT2-5846;2       7V8,12005846,15,3.4,121.868813,24.90397,313.8,0,2024-04-23 22:07:15,2289
3531,,,CT2-5846;2       7V8,12005846,15,0.1,121.868658,24.903945,133.1,0,2024-04-23 22:09:54,2335
3187,,,CT2-5846;2       7V9,12005846,15,0.3,121.869002,24.903642,301.5,0,2024-04-23 22:15:34,2128
3263,,,CT2-5846;2       7V9,12005846,15,0.5,121.869075,24.903615,349.6,0,2024-04-23 22:18:06,2219
3346,,,CT2-5846;2       7V9,12005846,15,0.2,121.868995,24.903627,83.0,0,2024-04-23 22:22:56,2269
3566,,,CT2-5846;2       7V9,12005846,15,0.3,121.869113,24.903563,152.0,0,2024-04-23 22:27:57,2430
3515,,,CT2-5846;2       7V9,12005846,15,5.3,121.8688,24.903925,327.4,0,2024-04-23 22:30:23,2367
3467,,,CT2-5846;2       7V8,12005846,15,1.9,121.869092,24.903735,82.0,0,2024-04-23 22:35:24,2353
3463,,,CT2-5846;2       7V8,12005846,15,0.3,121.86914,24.903728,232.6,0,2024-04-23 22:37:54,2350
3535,,,CT2-5846;2       7V8,12005846,15,0.3,121.86914,24.903728,232.6,0,2024-04-23 22:37:54,2415
3525,,,CT2-5846;2       7V9,12005846,15,0.4,121.869588,24.903717,127.5,0,2024-04-23 22:47:56,2410
3468,,,CT2-5846;2       7V9,12005846,15,0.3,121.869598,24.903658,244.9,0,2024-04-23 22:50:31,2366
3495,,,CT2-5846;2       7V9,12005846,15,0.5,121.869485,24.903695,36.9,0,2024-04-23 22:55:38,2386
3438,,,CT2-5846;2       7V9,12005846,15,1.9,121.869732,24.903597,291.2,0,2024-04-23 22:58:21,2351
3551,,,CT2-5846;2       7V9,12005846,15,0.3,121.870708,24.903272,278.5,0,2024-04-23 23:03:25,2384
3485,,,CT2-5846;2       7V9,12005846,15,0.3,121.870708,24.903272,278.5,0,2024-04-23 23:08:36,2333
3446,,,CT2-5846;2       7V9,12005846,15,0.3,121.870708,24.903272,278.5,0,2024-04-23 23:08:36,2309
3478,,,CT2-5846;2       7V8,12005846,15,0.0,121.869042,24.903657,334.8,0,2024-04-23 23:16:37,2294
3320,,,CT2-5846;2       7V8,12005846,15,0.9,121.869043,24.903618,226.4,0,2024-04-23 23:19:04,2199
3317,,,CT2-5846;2       7V8,12005846,15,0.9,121.869013,24.903663,200.2,0,2024-04-23 23:21:31,2181
3493,,,CT2-5846;2       7V8,12005846,15,0.2,121.869028,24.90366,54.5,0,2024-04-23 23:28:49,2320
3397,,,CT2-5846;2       7V8,12005846,15,0.2,121.869065,24.90369,216.4,0,2024-04-23 23:33:34,2287
3452,,,CT2-5846;2       7V9,12005846,15,0.1,121.869062,24.903678,299.4,0,2024-04-23 23:36:00,2308
3488,,,CT2-5846;2       7V8,12005846,15,0.1,121.868988,24.903675,277.9,0,2024-04-23 23:40:53,2323
3491,,,CT2-5846;2       7V8,12005846,15,0.0,121.869092,24.903657,184.5,0,2024-04-23 23:45:44,2340
3462,,,CT2-5846;2       7V8,12005846,15,0.0,121.869092,24.903657,184.5,0,2024-04-23 23:45:44,2325
3627,,,CT2-5846;2       7V8,12005846,15,0.3,121.869088,24.903665,116.0,0,2024-04-23 23:53:21,2420
3475,,,CT2-5846;2       7V8,12005846,15,0.3,121.869088,24.903665,116.0,0,2024-04-23 23:53:21,2316
3149,,,CT2-5846;2       7V8,12005846,15,0.6,121.869275,24.903768,199.8,0,2024-04-24 00:00:43,2123
3404,,,CT2-5846;2       7V8,12005846,15,0.6,121.869292,24.903878,49.5,0,2024-04-24 00:03:06,2250
3284,,,CT2-5846;2       7V8,12005846,15,0.6,121.869108,24.90363,225.4,0,2024-04-24 00:08:05,2241
3854,,,CT2-5846;2       7V8,12005846,15,0.0,121.869073,24.903682,85.4,0,2024-04-24 00:12:53,2579
3533,,,CT2-5846;2       7V8,12005846,15,1.7,121.868922,24.903528,62.2,0,2024-04-24 00:15:18,2392
3744,,,CT2-5846;2       7V8,12005846,15,0.5,121.869113,24.90366,247.5,0,2024-04-24 00:20:32,2514
3721,,,CT2-5846;2       7V8,12005846,15,0.5,121.869083,24.903672,205.8,0,2024-04-24 00:22:59,2500
3334,,,CT2-5846;2       7V8,12005846,15,0.5,121.869108,24.903673,292.7,0,2024-04-24 00:28:02,2269
3197,,,CT2-5846;2       7V8,12005846,15,0.6,121.869045,24.903728,45.5,0,2024-04-24 00:30:31,2150
3282,,,CT2-5846;2       7V8,12005846,15,0.6,121.869045,24.903728,45.5,0,2024-04-24 00:30:31,2231
3625,,,CT2-5846;2       7V8,12005846,15,0.2,121.86909,24.903658,210.6,0,2024-04-24 00:38:17,2417
3858,,,CT2-5846;2       7V8,12005846,15,0.7,121.869085,24.903713,39.0,0,2024-04-24 00:43:05,2564
3517,,,CT2-5846;2       7V8,12005846,15,0.7,121.869158,24.903667,231.1,0,2024-04-24 00:47:53,2372
3773,,,CT2-5846;2       7V8,12005846,15,0.2,121.86908,24.90365,320.4,0,2024-04-24 00:52:44,2516
3476,,,CT2-5846;2       7V8,12005846,15,0.3,121.869013,24.903675,159.5,0,2024-04-24 00:57:35,2359
3511,,,CT2-5846;2       7V8,12005846,15,1.4,121.869005,24.903692,290.8,0,2024-04-24 01:00:12,2344
3147,,,CT2-5846;2       7V8,12005846,15,1.4,121.869005,24.903692,290.8,0,2024-04-24 01:00:12,2083
3251,,,CT2-5846;2       7V8,12005846,15,0.4,121.869,24.903685,206.5,0,2024-04-24 01:10:01,2165
3225,,,CT2-5846;2       7V8,12005846,15,0.4,121.869,24.903685,206.5,0,2024-04-24 01:10:01,2185
3800,,,CT2-5846;2       7V8,12005846,15,1.2,121.86905,24.903618,37.7,0,2024-04-24 01:17:12,2554
3970,,,CT2-5846;2       7V8,12005846,15,1.2,121.86905,24.903618,37.7,0,2024-04-24 01:17:12,2665
3738,,,CT2-5846;2       7V8,12005846,15,0.7,121.869063,24.903575,358.7,0,2024-04-24 01:27:09,2535
3639,,,CT2-5846;2       7V8,12005846,15,0.8,121.869065,24.903638,27.4,0,2024-04-24 01:31:59,2456
3287,,,CT2-5846;2       7V8,12005846,15,0.8,121.869065,24.903638,27.4,0,2024-04-24 01:31:59,2235
3342,,,CT2-5846;2       7V8,12005846,15,0.4,121.869022,24.903683,76.1,0,2024-04-24 01:36:50,2199
3213,,,CT2-5846;2       7V8,12005846,15,0.6,121.86901,24.90364,14.4,0,2024-04-24 01:41:42,2176
3327,,,CT2-5846;2       7V8,12005846,15,0.5,121.869068,24.903643,146.9,0,2024-04-24 01:46:34,2265
