fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
6410,,,CT2-5846;1       7V9,11005846,15,0.1,121.869163,24.903347,315.8,0,2024-04-19 08:50:00,4277
6568,,,CT2-5846;1       7V9,11005846,15,0.3,121.869173,24.903383,29.8,0,2024-04-19 08:52:25,4391
6235,,,CT2-5846;1       7V9,11005846,15,0.8,121.869145,24.903547,342.4,0,2024-04-19 08:57:24,4153
6125,,,CT2-5846;1       7V9,11005846,15,0.6,121.869113,24.9035,136.4,0,2024-04-19 09:07:06,4082
6335,,,CT2-5846;1       7V9,11005846,15,0.8,121.869455,24.903503,16.8,0,2024-04-19 09:39:03,4189
6200,,,CT2-5846;1       7V9,11005846,15,0.2,121.869532,24.903537,167.8,0,2024-04-19 10:23:09,4066
6500,,,CT2-5846;1       7V9,11005846,15,3.8,121.86952,24.90339,18.4,0,2024-04-19 10:25:35,4300
6573,,,CT2-5846;1       7V9,11005846,15,0.2,121.869327,24.90352,289.2,0,2024-04-19 10:32:58,4370
6553,,,CT2-5846;1       7V9,11005846,15,0.3,121.869463,24.903303,45.5,0,2024-04-19 10:35:27,4338
6348,,,CT2-5846;1       7V9,11005846,15,1.0,121.869407,24.903012,130.6,0,2024-04-19 10:45:27,4202
6396,,,CT2-5846;1       7V9,11005846,15,0.2,121.8693,24.90343,261.5,0,2024-04-19 11:13:25,4228
6430,,,CT2-5846;1       7V9,11005846,15,0.7,121.869077,24.903595,105.3,0,2024-04-19 11:20:56,4236
6517,,,CT2-5846;1       7V9,11005846,15,0.3,121.869148,24.903585,235.5,0,2024-04-19 11:23:22,4320
6219,,,CT2-5846;1       7V9,11005846,15,0.1,121.869108,24.903653,43.1,0,2024-04-19 11:28:08,4101
6406,,,CT2-5846;1       7V9,11005846,15,0.9,121.869142,24.903623,167.7,0,2024-04-19 11:40:13,4236
6249,,,CT2-5846;1       7V9,11005846,15,0.6,121.869055,24.903712,340.6,0,2024-04-19 11:45:01,4132
5862,,,CT2-5846;1       7V9,11005846,15,0.2,121.869058,24.903702,305.0,0,2024-04-19 12:04:43,3912
6065,,,CT2-5846;1       7V9,11005846,15,0.2,121.8691,24.903645,158.8,0,2024-04-19 12:09:33,4028
6417,,,CT2-5846;1       7V9,11005846,15,0.3,121.869187,24.903632,155.8,0,2024-04-19 12:24:02,4288
6036,,,CT2-5846;1       7V9,11005846,15,0.4,121.869182,24.903783,311.0,0,2024-04-19 13:07:51,4063
6204,,,CT2-5846;1       7V9,11005846,15,0.4,121.86866,24.903963,75.6,0,2024-04-19 13:17:42,4150
6016,,,CT2-5846;1       7V9,11005846,15,0.6,121.868837,24.903925,111.4,0,2024-04-19 13:27:37,4043
6396,,,CT2-5846;1       7V9,11005846,15,0.0,121.869018,24.903855,171.4,0,2024-04-19 13:32:33,4305
6414,,,CT2-5846;1       7V9,11005846,15,0.9,121.869277,24.903703,101.6,0,2024-04-19 13:39:53,4297
6083,,,CT2-5846;1       7V9,11005846,15,0.1,121.868725,24.903983,208.1,0,2024-04-19 13:42:20,4087
6172,,,CT2-5846;1       7V9,11005846,15,0.5,121.869228,24.903677,123.4,0,2024-04-19 13:52:20,4145
6105,,,CT2-5846;1       7V9,11005846,15,0.8,121.868918,24.903868,14.9,0,2024-04-19 13:57:14,4083
6043,,,CT2-5846;1       7V9,11005846,15,0.3,121.869067,24.903737,25.4,0,2024-04-19 13:59:42,4029
6284,,,CT2-5846;1       7V9,11005846,15,0.0,121.86908,24.903825,285.8,0,2024-04-19 14:09:27,4214
6192,,,CT2-5846;1       7V9,11005846,15,0.1,121.869035,24.903862,168.0,0,2024-04-19 14:11:55,4153
6310,,,CT2-5846;1       7V9,11005846,15,0.1,121.868817,24.903892,213.2,0,2024-04-19 14:29:13,4232
6078,,,CT2-5846;1       7V9,11005846,15,0.5,121.869063,24.903843,69.3,0,2024-04-19 14:34:05,4081
6206,,,CT2-5846;1       7V9,11005846,15,0.4,121.868997,24.903733,94.4,0,2024-04-19 14:43:49,4133
6532,,,CT2-5846;1       7V9,11005846,15,0.5,121.86902,24.903743,314.9,0,2024-04-19 14:48:40,4372
6310,,,CT2-5846;1       7V9,11005846,15,0.3,121.869018,24.903765,23.4,0,2024-04-19 15:03:36,4216
5999,,,CT2-5846;1       7V9,11005846,15,0.2,121.869033,24.903743,101.6,0,2024-04-19 15:15:48,3990
6200,,,CT2-5846;1       7V9,11005846,15,0.0,121.869142,24.903705,134.2,0,2024-04-19 16:00:32,4178
5946,,,CT2-5846;1       7V9,11005846,15,0.3,121.869288,24.90412,336.6,0,2024-04-19 16:44:44,3996
6102,,,CT2-5846;1       7V9,11005846,15,0.9,121.8692,24.903542,161.0,0,2024-04-19 16:49:38,4107
6016,,,CT2-5846;1       7V9,11005846,15,0.2,121.869197,24.903702,186.9,0,2024-04-19 16:54:35,4062
6282,,,CT2-5846;1       7V9,11005846,15,0.5,121.869145,24.903772,358.0,0,2024-04-19 17:01:58,4228
6430,,,CT2-5846;1       7V9,11005846,15,0.2,121.869235,24.903708,237.5,0,2024-04-19 17:07:00,4270
5713,,,CT2-5846;1       7V9,11005846,15,0.0,121.869185,24.903598,333.4,0,2024-04-19 17:14:34,3695
5449,,,CT2-5846;1       7V9,11005846,15,7.6,121.879343,24.896325,128.9,0,2024-04-19 17:26:44,3563
5758,,,CT2-5846;1       7V9,11005846,15,7.9,121.884845,24.894007,111.6,0,2024-04-19 17:29:07,3770
5578,,,CT2-5846;1       7V9,11005846,15,8.1,121.896117,24.889333,118.0,0,2024-04-19 17:33:59,3671
5957,,,CT2-5846;1       7V9,11005846,15,8.6,121.907503,24.885483,115.1,0,2024-04-19 17:38:54,3906
5690,,,CT2-5846;1       7V9,11005846,15,6.9,121.917908,24.879895,125.4,0,2024-04-19 17:43:46,3772
5561,,,CT2-5846;1       7V9,11005846,15,8.6,121.938222,24.867632,126.7,0,2024-04-19 17:53:27,3721
5661,,,CT2-5846;1       7V9,11005846,15,7.8,121.941263,24.860422,228.1,0,2024-04-19 17:58:18,3753
5458,,,CT2-5846;1       7V9,11005846,15,8.0,121.926935,24.851458,216.3,0,2024-04-19 18:05:34,3631
5764,,,CT2-5846;1       7V9,11005846,15,5.9,121.920615,24.844515,224.8,0,2024-04-19 18:10:28,3876
6186,,,CT2-5846;1       7V9,11005846,15,4.8,121.91742,24.839768,220.1,0,2024-04-19 18:15:23,4276
6421,,,CT2-5846;1       7V9,11005846,15,4.6,121.91031,24.832713,234.1,0,2024-04-19 18:22:41,4476
6450,,,CT2-5846;1       7V9,11005846,15,0.6,121.909815,24.832845,340.4,0,2024-04-19 18:25:07,4451
5517,,,CT2-5846;1       7V9,11005846,15,2.1,121.910772,24.845603,16.7,0,2024-04-19 18:40:11,3693
5627,,,CT2-5846;1       7V9,11005846,15,0.7,121.911803,24.853137,331.5,0,2024-04-19 18:54:56,3794
5581,,,CT2-5846;1       7V9,11005846,15,1.8,121.911533,24.854683,10.7,0,2024-04-19 18:59:47,3741
5747,,,CT2-5846;1       7V9,11005846,15,1.2,121.911255,24.855165,1.9,0,2024-04-19 19:02:13,3862
5796,,,CT2-5846;1       7V9,11005846,15,1.2,121.911527,24.857723,16.2,0,2024-04-19 19:11:56,3857
5682,,,CT2-5846;1       7V9,11005846,15,2.9,121.911425,24.85839,339.1,0,2024-04-19 19:14:21,3811
6020,,,CT2-5846;1       7V9,11005846,15,4.5,121.912982,24.860405,56.3,0,2024-04-19 19:19:14,4031
5917,,,CT2-5846;1       7V9,11005846,15,2.9,121.917092,24.862157,119.4,0,2024-04-19 19:24:06,3961
5904,,,CT2-5846;1       7V9,11005846,15,0.3,121.919465,24.864512,201.5,0,2024-04-19 19:31:26,3948
5571,,,CT2-5846;1       7V9,11005846,15,1.0,121.91875,24.864287,314.7,0,2024-04-19 19:36:18,3718
5618,,,CT2-5846;1       7V9,11005846,15,1.8,121.91828,24.864717,344.1,0,2024-04-19 19:41:09,3748
5777,,,CT2-5846;1       7V9,11005846,15,1.9,121.918382,24.8663,351.7,0,2024-04-19 19:51:01,3847
5448,,,CT2-5846;1       7V9,11005846,15,0.7,121.918663,24.867132,354.8,0,2024-04-19 19:55:54,3628
5679,,,CT2-5846;1       7V9,11005846,15,1.3,121.918012,24.86751,50.5,0,2024-04-19 20:00:44,3773
5601,,,CT2-5846;1       7V9,11005846,15,0.2,121.917605,24.868377,237.3,0,2024-04-19 20:08:07,3735
5503,,,CT2-5846;1       7V9,11005846,15,5.5,121.917345,24.869745,103.8,0,2024-04-19 20:17:49,3651
5739,,,CT2-5846;1       7V9,11005846,15,0.2,121.91588,24.871927,72.1,0,2024-04-19 20:37:24,3854
5994,,,CT2-5846;1       7V9,11005846,15,8.6,121.89282,24.891218,306.6,0,2024-04-19 20:57:10,4137
6269,,,CT2-5846;1       7V9,11005846,15,9.5,121.876418,24.901075,298.9,0,2024-04-19 21:04:36,4307
6375,,,CT2-5846;1       7V9,11005846,15,0.2,121.869235,24.903663,197.2,0,2024-04-20 18:24:07,4454
6414,,,CT2-5846;1       7V9,11005846,15,0.1,121.869247,24.903688,305.7,0,2024-04-20 18:46:05,4508
5992,,,CT2-5846;1       7V9,11005846,15,0.8,121.869287,24.903738,14.7,0,2024-04-20 19:27:39,4160
6272,,,CT2-5846;1       7V9,11005846,15,0.1,121.869317,24.903612,341.5,0,2024-04-20 19:34:54,4375
5939,,,CT2-5846;1       7V9,11005846,15,0.9,121.869162,24.903938,204.3,0,2024-04-20 19:54:49,4114
6239,,,CT2-5846;1       7V9,11005846,15,0.1,121.869313,24.903443,141.7,0,2024-04-20 20:43:32,4265
5893,,,CT2-5846;1       7V9,11005846,15,0.1,121.869345,24.903517,51.5,0,2024-04-20 20:55:38,4034
6549,,,CT2-5846;1       7V9,11005846,15,0.5,121.869148,24.903557,79.8,0,2024-04-20 21:17:32,4492
5580,,,CT2-5846;1       7V9,11005846,15,0.1,121.869147,24.903888,268.4,0,2024-04-21 17:57:14,3731
5669,,,CT2-5846;1       7V9,11005846,15,0.1,121.869113,24.903702,215.8,0,2024-04-21 18:09:25,3738
5299,,,CT2-5846;1       7V9,11005846,15,0.1,121.869162,24.90365,295.5,0,2024-04-21 18:28:54,3526
5176,,,CT2-5846;1       7V9,11005846,15,0.3,121.86913,24.903713,351.9,0,2024-04-21 18:36:10,3435
5353,,,CT2-5846;1       7V9,11005846,15,0.2,121.869087,24.903682,305.3,0,2024-04-21 18:48:28,3582
5596,,,CT2-5846;1       7V9,11005846,15,0.8,121.869113,24.903663,18.3,0,2024-04-21 19:05:25,3712
5726,,,CT2-5846;1       7V9,11005846,15,1.4,121.8691,24.903558,144.1,0,2024-04-21 19:24:58,3859
5601,,,CT2-5846;1       7V9,11005846,15,0.1,121.869152,24.903633,153.7,0,2024-04-21 19:32:21,3767
5747,,,CT2-5846;1       7V9,11005846,15,0.4,121.869123,24.90364,26.7,0,2024-04-21 19:44:48,3840
5972,,,CT2-5846;1       7V9,11005846,15,0.3,121.869052,24.903928,141.8,0,2024-04-21 19:52:24,4027
5712,,,CT2-5846;1       7V9,11005846,15,0.1,121.869167,24.9037,24.3,0,2024-04-21 20:02:18,3862
5656,,,CT2-5846;1       7V9,11005846,15,0.3,121.869145,24.9037,159.2,0,2024-04-21 20:29:28,3861
6059,,,CT2-5846;1       7V9,11005846,15,0.5,121.869155,24.903782,81.9,0,2024-04-21 20:44:14,4129
5779,,,CT2-5846;1       7V9,11005846,15,0.1,121.869122,24.903758,127.2,0,2024-04-21 21:43:36,3950
5994,,,CT2-5846;1       7V9,11005846,15,0.3,121.869267,24.903618,116.3,0,2024-04-21 22:05:49,4095
5874,,,CT2-5846;1       8V1,11005846,15,7.4,121.869557,24.898605,212.2,0,2024-04-23 17:08:41,3916
5811,,,CT2-5846;1       8V1,11005846,15,6.8,121.86291,24.891282,214.4,0,2024-04-23 17:13:35,3832
5931,,,CT2-5846;1       8V1,11005846,15,6.1,121.860372,24.886627,219.3,0,2024-04-23 17:16:10,3936
5819,,,CT2-5846;1       8V1,11005846,15,6.3,121.854803,24.877835,217.5,0,2024-04-23 17:21:20,3840
5450,,,CT2-5846;1       8V1,11005846,15,6.9,121.85241,24.873462,194.7,0,2024-04-23 17:23:55,3570
5107,,,CT2-5846;1       8V1,11005846,15,7.0,121.847553,24.86503,213.2,0,2024-04-23 17:29:02,3358
5428,,,CT2-5846;1       8V1,11005846,15,6.6,121.842205,24.857662,237.5,0,2024-04-23 17:33:51,3583
5992,,,CT2-5846;1       8V1,11005846,15,6.6,121.842205,24.857662,237.5,0,2024-04-23 17:33:51,4013
5618,,,CT2-5846;1       8V1,11005846,15,6.6,121.842205,24.857662,237.5,0,2024-04-23 17:33:51,3739
5057,,,CT2-5846;1       8V1,11005846,15,0.2,121.84152,24.822517,356.6,0,2024-04-23 18:01:16,3357
5165,,,CT2-5846;1       8V1,11005846,15,0.2,121.84152,24.822517,356.6,0,2024-04-23 18:01:16,3417
5257,,,CT2-5846;1       8V1,11005846,15,4.6,121.846877,24.820047,128.9,0,2024-04-23 18:08:42,3470
5572,,,CT2-5846;1       8V1,11005846,15,7.4,121.846622,24.815315,232.4,0,2024-04-23 18:13:45,3694
5429,,,CT2-5846;1       8V1,11005846,15,7.4,121.840235,24.808118,196.9,0,2024-04-23 18:18:38,3624
5742,,,CT2-5846;1       8V0,11005846,15,5.2,121.845773,24.80383,120.1,0,2024-04-23 18:23:54,3813
6038,,,CT2-5846;1       8V1,11005846,15,0.1,121.848665,24.803615,161.5,0,2024-04-23 18:26:19,4036
5863,,,CT2-5846;1       8V1,11005846,15,0.9,121.848867,24.804042,127.1,0,2024-04-23 18:31:13,3908
5909,,,CT2-5846;1       8V1,11005846,15,1.1,121.848893,24.804478,79.6,0,2024-04-23 18:33:37,3957
5975,,,CT2-5846;1       8V1,11005846,15,0.8,121.849355,24.804288,79.2,0,2024-04-23 18:38:35,4017
5912,,,CT2-5846;1       8V1,11005846,15,0.8,121.849377,24.805892,94.5,0,2024-04-23 18:43:50,3968
6122,,,CT2-5846;1       8V1,11005846,15,0.1,121.849688,24.80557,270.3,0,2024-04-23 18:46:31,4106
5772,,,CT2-5846;1       8V1,11005846,15,0.1,121.849688,24.80557,270.3,0,2024-04-23 18:51:42,3833
5661,,,CT2-5846;1       8V1,11005846,15,1.2,121.850327,24.807505,3.3,0,2024-04-23 18:54:05,3745
5767,,,CT2-5846;1       8V1,11005846,15,0.5,121.85052,24.808028,298.2,0,2024-04-23 18:58:51,3835
5754,,,CT2-5846;1       8V1,11005846,15,1.2,121.850812,24.808702,19.4,0,2024-04-23 19:03:37,3853
5978,,,CT2-5846;1       8V1,11005846,15,0.4,121.850812,24.808978,86.6,0,2024-04-23 19:06:02,4002
5872,,,CT2-5846;1       8V1,11005846,15,0.4,121.851068,24.809572,36.4,0,2024-04-23 19:10:49,3901
5762,,,CT2-5846;1       8V1,11005846,15,1.1,121.851243,24.81012,326.6,0,2024-04-23 19:15:36,3829
5882,,,CT2-5846;1       8V1,11005846,15,0.6,121.851332,24.810367,38.7,0,2024-04-23 19:18:00,3927
5922,,,CT2-5846;1       8V1,11005846,15,0.7,121.85154,24.810875,139.3,0,2024-04-23 19:22:48,3964
6079,,,CT2-5846;1       8V1,11005846,15,0.4,121.851757,24.811358,67.7,0,2024-04-23 19:27:34,4071
6005,,,CT2-5846;1       8V1,11005846,15,1.0,121.85193,24.81185,339.7,0,2024-04-23 19:32:21,4000
5961,,,CT2-5846;1       8V1,11005846,15,0.7,121.852033,24.812053,0.8,0,2024-04-23 19:34:45,3981
6006,,,CT2-5846;1       8V1,11005846,15,1.4,121.852175,24.812267,342.5,0,2024-04-23 19:37:10,4005
5817,,,CT2-5846;1       8V1,11005846,15,1.0,121.852453,24.812915,122.2,0,2024-04-23 19:44:22,3857
4948,,,CT2-5846;1       8V1,11005846,15,0.8,121.852572,24.813122,296.1,0,2024-04-23 19:46:45,3154
5278,,,CT2-5846;1       8V1,11005846,15,0.6,121.852798,24.81349,114.2,0,2024-04-23 19:51:31,3380
5181,,,CT2-5846;1       8V1,11005846,15,0.6,121.853033,24.813867,58.2,0,2024-04-23 19:56:18,3306
4989,,,CT2-5846;1       8V1,11005846,15,0.5,121.853128,24.814033,222.4,0,2024-04-23 19:58:41,3152
4927,,,CT2-5846;1       8V1,11005846,15,1.3,121.853427,24.8146,105.6,0,2024-04-23 20:05:53,3131
5039,,,CT2-5846;1       8V1,11005846,15,0.4,121.853475,24.814782,347.1,0,2024-04-23 20:08:17,3230
5220,,,CT2-5846;1       8V1,11005846,15,0.9,121.853548,24.815012,3.1,0,2024-04-23 20:10:43,3361
5285,,,CT2-5846;1       8V1,11005846,15,0.9,121.853548,24.815012,3.1,0,2024-04-23 20:10:43,3407
5507,,,CT2-5846;1       8V1,11005846,15,0.9,121.853548,24.815012,3.1,0,2024-04-23 20:10:43,3530
5379,,,CT2-5846;1       8V1,11005846,15,0.4,121.869187,24.903707,67.4,0,2024-04-23 21:44:23,3506
5435,,,CT2-5846;1       8V1,11005846,15,0.4,121.868897,24.903708,171.1,0,2024-04-23 21:51:56,3555
5535,,,CT2-5846;1       8V1,11005846,15,0.4,121.868897,24.903708,171.1,0,2024-04-23 21:51:56,3633
5571,,,CT2-5846;1       8V1,11005846,15,0.4,121.868897,24.903708,171.1,0,2024-04-23 21:51:56,3651
5591,,,CT2-5846;1       8V1,11005846,15,0.4,121.868897,24.903708,171.1,0,2024-04-23 21:51:56,3655
5256,,,CT2-5846;1       8V1,11005846,15,0.4,121.869217,24.904157,38.7,0,2024-04-23 22:11:48,3421
5439,,,CT2-5846;1       8V1,11005846,15,0.4,121.869217,24.904157,38.7,0,2024-04-23 22:11:48,3578
5187,,,CT2-5846;1       8V1,11005846,15,0.4,121.869217,24.904157,38.7,0,2024-04-23 22:11:48,3423
5201,,,CT2-5846;1       8V1,11005846,15,0.0,121.86917,24.904062,173.1,0,2024-04-23 22:21:53,3420
5431,,,CT2-5846;1       8V1,11005846,15,0.0,121.86917,24.904062,173.1,0,2024-04-23 22:21:53,3569
5478,,,CT2-5846;1       8V1,11005846,15,0.0,121.86917,24.904062,173.1,0,2024-04-23 22:21:53,3592
5581,,,CT2-5846;1       8V1,11005846,15,0.3,121.86922,24.903847,185.0,0,2024-04-23 22:39:35,3676
5759,,,CT2-5846;1       8V1,11005846,15,0.4,121.86918,24.904075,267.5,0,2024-04-23 22:44:34,3807
5991,,,CT2-5846;1       8V1,11005846,15,0.2,121.86919,24.904077,292.0,0,2024-04-23 22:46:59,3974
5935,,,CT2-5846;1       8V1,11005846,15,4.1,121.869273,24.904462,16.5,0,2024-04-23 22:51:52,3925
5528,,,CT2-5846;1       8V1,11005846,15,0.6,121.869258,24.904328,236.7,0,2024-04-23 22:54:19,3668
5543,,,CT2-5846;1       8V1,11005846,15,1.7,121.869347,24.904538,161.0,0,2024-04-23 22:59:21,3668
5244,,,CT2-5846;1       8V1,11005846,15,1.3,121.86919,24.903855,244.2,0,2024-04-23 23:01:54,3452
5351,,,CT2-5846;1       8V1,11005846,15,1.3,121.86919,24.903855,244.2,0,2024-04-23 23:01:54,3471
5453,,,CT2-5846;1       8V1,11005846,15,0.5,121.86905,24.904608,305.0,0,2024-04-23 23:09:43,3533
5391,,,CT2-5846;1       8V1,11005846,15,0.5,121.86905,24.904608,305.0,0,2024-04-23 23:09:43,3471
5009,,,CT2-5846;1       8V1,11005846,15,0.8,121.869335,24.903862,45.2,0,2024-04-23 23:19:55,3215
4943,,,CT2-5846;1       8V1,11005846,15,0.3,121.869135,24.90369,200.3,0,2024-04-23 23:24:44,3190
5517,,,CT2-5846;1       8V1,11005846,15,0.4,121.869092,24.903702,343.4,0,2024-04-23 23:27:09,3571
5633,,,CT2-5846;1       8V1,11005846,15,0.4,121.869092,24.903702,343.4,0,2024-04-23 23:27:09,3661
5310,,,CT2-5846;1       8V1,11005846,15,0.4,121.869092,24.903702,343.4,0,2024-04-23 23:27:09,3463
5422,,,CT2-5846;1       8V1,11005846,15,0.3,121.869083,24.90368,10.9,0,2024-04-23 23:51:14,3533
5553,,,CT2-5846;1       8V1,11005846,15,0.3,121.869083,24.90368,10.9,0,2024-04-23 23:51:14,3607
4986,,,CT2-5846;1       8V1,11005846,15,0.1,121.869157,24.90396,152.0,0,2024-04-24 00:00:54,3228
4925,,,CT2-5846;1       8V1,11005846,15,0.1,121.8692,24.903933,237.0,0,2024-04-24 00:03:18,3171
5338,,,CT2-5846;1       8V1,11005846,15,0.1,121.8692,24.903933,237.0,0,2024-04-24 00:03:18,3467
5426,,,CT2-5846;1       8V1,11005846,15,0.1,121.8692,24.903933,237.0,0,2024-04-24 00:03:18,3552
5646,,,CT2-5846;1       8V1,11005846,15,0.2,121.86888,24.903465,79.3,0,2024-04-24 00:22:33,3685
5621,,,CT2-5846;1       8V1,11005846,15,0.3,121.869135,24.903822,37.1,0,2024-04-24 00:27:18,3680
5144,,,CT2-5846;1       8V1,11005846,15,0.3,121.869135,24.903822,37.1,0,2024-04-24 00:27:18,3333
5074,,,CT2-5846;1       8V1,11005846,15,0.3,121.869135,24.903822,37.1,0,2024-04-24 00:27:18,3326
5751,,,CT2-5846;1       8V1,11005846,15,0.1,121.869272,24.904102,159.2,0,2024-04-24 00:39:23,3743
5547,,,CT2-5846;1       8V1,11005846,15,0.3,121.869245,24.90418,83.5,0,2024-04-24 00:44:14,3613
5425,,,CT2-5846;1       8V1,11005846,15,0.8,121.86931,24.904147,202.4,0,2024-04-24 00:49:04,3524
5643,,,CT2-5846;1       8V1,11005846,15,0.3,121.86923,24.904117,152.9,0,2024-04-24 00:51:28,3663
5868,,,CT2-5846;1       8V1,11005846,15,0.4,121.869097,24.904065,247.2,0,2024-04-24 00:56:18,3828
5621,,,CT2-5846;1       8V1,11005846,15,0.4,121.869097,24.904065,247.2,0,2024-04-24 00:56:18,3642
5422,,,CT2-5846;1       8V1,11005846,15,0.3,121.869312,24.903898,286.8,0,2024-04-24 01:06:05,3475
4932,,,CT2-5846;1       8V1,11005846,15,0.3,121.869312,24.903898,286.8,0,2024-04-24 01:06:05,3182
5329,,,CT2-5846;1       8V1,11005846,15,0.5,121.869728,24.904042,262.5,0,2024-04-24 01:13:32,3472
5926,,,CT2-5846;1       8V1,11005846,15,0.5,121.869728,24.904042,262.5,0,2024-04-24 01:13:32,3885
5674,,,CT2-5846;1       8V1,11005846,15,1.3,121.870053,24.904017,76.0,0,2024-04-24 01:23:34,3704
5664,,,CT2-5846;1       8V1,11005846,15,0.3,121.869438,24.903872,351.4,0,2024-04-24 01:26:06,3713
5436,,,CT2-5846;1       8V1,11005846,15,0.3,121.869438,24.903872,351.4,0,2024-04-24 01:26:06,3553
5307,,,CT2-5846;1       8V1,11005846,15,0.3,121.869438,24.903872,351.4,0,2024-04-24 01:26:06,3473
5284,,,CT2-5846;1       8V1,11005846,15,0.1,121.8691,24.903695,173.3,0,2024-04-24 02:12:49,3433
5622,,,CT2-5846;1       8V1,11005846,15,0.1,121.8691,24.903695,173.3,0,2024-04-24 02:12:49,3688
5497,,,CT2-5846;1       8V1,11005846,15,0.1,121.8691,24.903695,173.3,0,2024-04-24 02:12:49,3600
5781,,,CT2-5846;1       8V1,11005846,15,0.5,121.869005,24.903853,298.7,0,2024-04-24 02:27:26,3776
5541,,,CT2-5846;1       8V1,11005846,15,0.5,121.86894,24.90399,348.0,0,2024-04-24 02:32:17,3591
5619,,,CT2-5846;1       8V1,11005846,15,0.5,121.86894,24.90399,348.0,0,2024-04-24 02:32:17,3631
5508,,,CT2-5846;1       8V1,11005846,15,0.5,121.86894,24.90399,348.0,0,2024-04-24 02:32:17,3564
5549,,,CT2-5846;1       8V1,11005846,15,0.5,121.869055,24.90391,172.2,0,2024-04-24 02:56:27,3606
5438,,,CT2-5846;1       8V1,11005846,15,0.4,121.868985,24.903762,135.4,0,2024-04-24 02:58:53,3516
5851,,,CT2-5846;1       8V1,11005846,15,0.4,121.868985,24.903762,135.4,0,2024-04-24 02:58:53,3812
5871,,,CT2-5846;1       8V1,11005846,15,0.0,121.869038,24.903712,156.9,0,2024-04-24 03:06:13,3848
5888,,,CT2-5846;1       8V1,11005846,15,0.4,121.868702,24.90385,113.7,0,2024-04-24 03:11:05,3866
6042,,,CT2-5846;1       8V1,11005846,15,0.4,121.868702,24.90385,113.7,0,2024-04-24 03:11:05,3976
5439,,,CT2-5846;1       8V1,11005846,15,0.4,121.868702,24.90385,113.7,0,2024-04-24 03:11:05,3571
5718,,,CT2-5846;1       8V1,11005846,15,0.4,121.869372,24.904037,248.6,0,2024-04-24 03:43:10,3734
5554,,,CT2-5846;1       8V1,11005846,15,0.3,121.869093,24.903677,195.2,0,2024-04-24 03:48:06,3619
5738,,,CT2-5846;1       8V1,11005846,15,0.3,121.869093,24.903677,195.2,0,2024-04-24 03:48:06,3743
5303,,,CT2-5846;1       8V1,11005846,15,0.3,121.869093,24.903677,195.2,0,2024-04-24 03:48:06,3472
5617,,,CT2-5846;1       8V1,11005846,15,0.3,121.869442,24.904117,20.1,0,2024-04-24 04:00:13,3653
5673,,,CT2-5846;1       8V1,11005846,15,0.2,121.869387,24.904158,346.6,0,2024-04-24 04:05:10,3728
5884,,,CT2-5846;1       8V1,11005846,15,0.2,121.869387,24.904158,346.6,0,2024-04-24 04:05:10,3840
5765,,,CT2-5846;1       8V1,11005846,15,0.2,121.869387,24.904158,346.6,0,2024-04-24 04:05:10,3767
5890,,,CT2-5846;1       8V1,11005846,15,0.6,121.869285,24.903745,148.1,0,2024-04-24 04:17:17,3860
6163,,,CT2-5846;1       8V1,11005846,15,0.9,121.86927,24.903672,140.9,0,2024-04-24 04:22:30,4044
5838,,,CT2-5846;1       8V1,11005846,15,0.9,121.86927,24.903672,140.9,0,2024-04-24 04:22:30,3852
5794,,,CT2-5846;1       8V1,11005846,15,0.6,121.869475,24.904175,67.7,0,2024-04-24 04:27:41,3839
5939,,,CT2-5846;1       8V1,11005846,15,0.6,121.869475,24.904175,67.7,0,2024-04-24 04:27:41,3923
5895,,,CT2-5846;1       8V1,11005846,15,0.6,121.869475,24.904175,67.7,0,2024-04-24 04:27:41,3926
6068,,,CT2-5846;1       8V1,11005846,15,1.4,121.869037,24.904168,352.5,0,2024-04-24 04:47:55,4065
6174,,,CT2-5846;1       8V1,11005846,15,0.3,121.86904,24.904313,238.3,0,2024-04-24 04:50:20,4147
5875,,,CT2-5846;1       8V1,11005846,15,0.3,121.86892,24.904225,286.0,0,2024-04-24 04:55:14,3934
6180,,,CT2-5846;1       8V1,11005846,15,0.3,121.86892,24.904225,286.0,0,2024-04-24 04:55:14,4143
6054,,,CT2-5846;1       8V1,11005846,15,0.3,121.86892,24.904225,286.0,0,2024-04-24 04:55:14,4063
6045,,,CT2-5846;1       8V1,11005846,15,0.3,121.86892,24.904225,286.0,0,2024-04-24 04:55:14,4045
5905,,,CT2-5846;1       8V1,11005846,15,0.6,121.86898,24.90398,154.3,0,2024-04-24 05:36:38,3931
5682,,,CT2-5846;1       8V1,11005846,15,0.6,121.86898,24.90398,154.3,0,2024-04-24 05:36:38,3787
5680,,,CT2-5846;1       8V1,11005846,15,0.2,121.869072,24.903853,14.7,0,2024-04-24 05:44:06,3775
6132,,,CT2-5846;1       8V1,11005846,15,0.2,121.869072,24.903853,14.7,0,2024-04-24 05:44:06,4084
6071,,,CT2-5846;1       8V1,11005846,15,0.2,121.869057,24.903958,310.4,0,2024-04-24 05:56:23,4026
5847,,,CT2-5846;1       8V1,11005846,15,0.2,121.869057,24.903958,310.4,0,2024-04-24 05:56:23,3903
6015,,,CT2-5846;1       8V1,11005846,15,0.4,121.868947,24.904207,161.7,0,2024-04-24 06:01:20,4018
