fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
6550,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.728732,24.798677,4.0,0,2024-04-20 19:08:03,4563
6724,,,M=N^TI;OMO1N=19   ,313488043,15,4.6,119.729788,24.806833,10.1,0,2024-04-20 19:14:33,4715
6645,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.730903,24.815598,0.1,0,2024-04-20 19:21:33,4644
6276,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.71491,24.803765,207.1,0,2024-04-20 20:17:03,4326
6561,,,M=N^TI;OMO1N=19   ,313488043,15,3.3,119.712128,24.799258,205.6,0,2024-04-20 20:22:33,4519
6206,,,M=N^TI;OMO1N=19   ,313488043,15,2.9,119.694998,24.771173,209.7,0,2024-04-20 20:57:03,4224
6535,,,M=N^TI;OMO1N=19   ,313488043,15,3.1,119.692727,24.767223,207.4,0,2024-04-20 21:02:03,4439
6379,,,M=N^TI;OMO1N=19   ,313488043,15,1.3,119.6901,24.76284,218.2,0,2024-04-20 21:07:32,4325
6667,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.682722,24.749762,195.6,0,2024-04-20 21:23:33,4581
6170,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.681458,24.746265,200.1,0,2024-04-20 21:27:33,4243
6344,,,M=N^TI;OMO1N=19   ,313488043,15,3.6,119.679185,24.739593,198.4,0,2024-04-20 21:35:02,4350
6472,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.677752,24.735532,192.0,0,2024-04-20 21:39:33,4433
6160,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.675328,24.72878,194.9,0,2024-04-20 21:47:02,4211
6289,,,M=N^TI;OMO1N=19   ,313488043,15,3.0,119.673318,24.723302,202.6,0,2024-04-20 21:53:02,4295
6389,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.671348,24.717867,200.5,0,2024-04-20 21:59:02,4368
6282,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.670037,24.714232,199.5,0,2024-04-20 22:03:02,4300
6328,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.668147,24.709228,195.5,0,2024-04-20 22:08:32,4317
6428,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.667553,24.707382,194.9,0,2024-04-20 22:10:32,4363
6164,,,M=N^TI;OMO1N=19   ,313488043,15,2.4,119.665967,24.702893,210.2,0,2024-04-20 22:15:32,4200
6333,,,M=N^TI;OMO1N=19   ,313488043,15,3.3,119.664308,24.698485,199.6,0,2024-04-20 22:20:32,4312
6360,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.663647,24.696715,196.8,0,2024-04-20 22:22:33,4320
6204,,,M=N^TI;OMO1N=19   ,313488043,15,3.1,119.662705,24.694568,217.3,0,2024-04-20 22:25:03,4206
6242,,,M=N^TI;OMO1N=19   ,313488043,15,3.9,119.656678,24.696773,2.6,0,2024-04-20 22:32:34,4270
6577,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.657142,24.702413,16.9,0,2024-04-20 22:37:34,4475
6331,,,M=N^TI;OMO1N=19   ,313488043,15,4.1,119.658758,24.705012,29.3,0,2024-04-20 22:40:04,4287
5795,,,M=N^TI;OMO1N=19   ,313488043,15,2.7,119.668342,24.713005,188.6,0,2024-04-21 01:45:35,3929
5483,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.666532,24.707278,205.0,0,2024-04-21 01:53:05,3708
5608,,,M=N^TI;OMO1N=19   ,313488043,15,2.9,119.665133,24.704773,202.9,0,2024-04-21 01:56:35,3769
5528,,,M=N^TI;OMO1N=19   ,313488043,15,2.7,119.66322,24.701303,203.6,0,2024-04-21 02:01:34,3726
5972,,,M=N^TI;OMO1N=19   ,313488043,15,1.9,119.66167,24.698487,204.7,0,2024-04-21 02:05:34,4033
6220,,,M=N^TI;OMO1N=19   ,313488043,15,3.7,119.660665,24.697988,275.2,0,2024-04-21 02:07:03,4242
6224,,,M=N^TI;OMO1N=19   ,313488043,15,3.1,119.657685,24.697443,281.0,0,2024-04-21 02:10:33,4242
6446,,,M=N^TI;OMO1N=19   ,313488043,15,5.1,119.654687,24.700302,348.0,0,2024-04-21 02:14:34,4394
6976,,,M=N^TI;OMO1N=19   ,313488043,15,2.9,119.70498,24.777127,81.8,0,2024-04-21 08:15:33,4956
7223,,,M=N^TI;OMO1N=19   ,313488043,15,3.6,119.694887,24.771905,211.3,0,2024-04-21 08:45:34,5115
7946,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.693112,24.769525,214.7,0,2024-04-21 08:48:34,5681
7661,,,M=N^TI;OMO1N=19   ,313488043,15,3.6,119.68402,24.757862,216.2,0,2024-04-21 09:03:35,5457
7289,,,M=N^TI;OMO1N=19   ,313488043,15,3.8,119.655802,24.72909,204.0,0,2024-04-21 09:44:36,5244
7606,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.654245,24.726587,204.5,0,2024-04-21 09:47:37,5489
7621,,,M=N^TI;OMO1N=19   ,313488043,15,3.3,119.643663,24.721232,236.9,0,2024-04-21 09:59:36,5511
7586,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.642562,24.720228,225.5,0,2024-04-21 10:01:06,5454
7712,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.637945,24.71516,221.5,0,2024-04-21 10:08:06,5519
7480,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.635195,24.712133,218.9,0,2024-04-21 10:12:06,5333
7610,,,M=N^TI;OMO1N=19   ,313488043,15,4.1,119.633432,24.709153,177.4,0,2024-04-21 10:15:36,5428
7014,,,M=N^TI;OMO1N=19   ,313488043,15,3.7,119.63461,24.696728,176.6,0,2024-04-21 10:27:35,4960
7226,,,M=N^TI;OMO1N=19   ,313488043,15,4.9,119.629093,24.690208,3.5,0,2024-04-21 10:44:06,5086
6693,,,M=N^TI;OMO1N=19   ,313488043,15,4.8,119.629648,24.696443,27.4,0,2024-04-21 10:49:36,4705
6682,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.633367,24.704568,20.5,0,2024-04-21 10:57:05,4670
7590,,,M=N^TI;OMO1N=19   ,313488043,15,2.2,119.638465,24.718268,27.5,0,2024-04-21 11:09:36,5392
7694,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.642508,24.723022,39.5,0,2024-04-21 11:14:35,5474
7391,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.645855,24.726708,36.9,0,2024-04-21 11:18:36,5239
7516,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.648238,24.72953,38.6,0,2024-04-21 11:21:35,5327
7828,,,M=N^TI;OMO1N=19   ,313488043,15,4.0,119.652102,24.734312,36.3,0,2024-04-21 11:26:35,5556
7551,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.65431,24.737217,37.1,0,2024-04-21 11:29:36,5365
7468,,,M=N^TI;OMO1N=19   ,313488043,15,4.0,119.658008,24.741992,38.3,0,2024-04-21 11:34:36,5255
7053,,,M=N^TI;OMO1N=19   ,313488043,15,7.6,119.711772,24.80452,213.7,0,2024-04-21 13:00:06,4934
6485,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.67192,24.71716,185.2,0,2024-04-21 14:35:35,4421
6415,,,M=N^TI;OMO1N=19   ,313488043,15,3.1,119.669848,24.706627,189.5,0,2024-04-21 14:47:35,4337
6332,,,M=N^TI;OMO1N=19   ,313488043,15,3.1,119.669778,24.706205,189.7,0,2024-04-21 14:48:05,4259
6216,,,M=N^TI;OMO1N=19   ,313488043,15,2.8,119.668473,24.701652,203.1,0,2024-04-21 14:53:36,4198
6319,,,M=N^TI;OMO1N=19   ,313488043,15,2.7,119.664872,24.696323,244.8,0,2024-04-21 15:01:37,4263
6499,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.660673,24.697738,324.1,0,2024-04-21 15:06:05,4418
6395,,,M=N^TI;OMO1N=19   ,313488043,15,3.6,119.65713,24.701767,320.1,0,2024-04-21 15:11:06,4327
6143,,,M=N^TI;OMO1N=19   ,313488043,15,4.0,119.668025,24.7278,9.1,0,2024-04-21 15:35:05,4125
5929,,,M=N^TI;OMO1N=19   ,313488043,15,2.8,119.70904,24.772638,242.2,0,2024-04-21 17:29:37,3921
5980,,,M=N^TI;OMO1N=19   ,313488043,15,2.7,119.694733,24.766582,247.6,0,2024-04-21 17:47:38,3948
5717,,,M=N^TI;OMO1N=19   ,313488043,15,2.6,119.689332,24.76431,248.0,0,2024-04-21 17:54:37,3811
5977,,,M=N^TI;OMO1N=19   ,313488043,15,2.4,119.685252,24.762612,242.0,0,2024-04-21 18:00:08,3980
5798,,,M=N^TI;OMO1N=19   ,313488043,15,2.6,119.675402,24.753195,216.2,0,2024-04-21 18:18:40,3832
5804,,,M=N^TI;OMO1N=19   ,313488043,15,2.7,119.673692,24.751082,217.1,0,2024-04-21 18:22:10,3847
5561,,,M=N^TI;OMO1N=19   ,313488043,15,2.9,119.671403,24.747045,187.8,0,2024-04-21 18:28:09,3693
5630,,,M=N^TI;OMO1N=19   ,313488043,15,2.6,119.669503,24.734468,187.1,0,2024-04-21 18:43:40,3721
5726,,,M=N^TI;OMO1N=19   ,313488043,15,2.6,119.668877,24.731298,198.2,0,2024-04-21 18:47:40,3808
5449,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.66455,24.714645,262.5,0,2024-04-21 19:08:40,3615
5892,,,M=N^TI;OMO1N=19   ,313488043,15,4.5,119.664025,24.728148,24.9,0,2024-04-21 19:21:10,3940
5958,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.666637,24.733242,25.6,0,2024-04-21 19:25:39,4010
5978,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.674552,24.750368,29.5,0,2024-04-21 19:40:40,3991
5841,,,M=N^TI;OMO1N=19   ,313488043,15,4.5,119.688203,24.771187,29.9,0,2024-04-21 20:00:10,3938
6151,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.695188,24.78192,31.1,0,2024-04-21 20:10:10,4170
5894,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.702308,24.792857,33.0,0,2024-04-21 20:20:40,3987
6170,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.711158,24.806512,29.7,0,2024-04-21 20:33:40,4217
5650,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.640862,24.832002,254.1,0,2024-04-21 23:09:38,3808
6125,,,M=N^TI;OMO1N=19   ,313488043,15,3.3,119.63528,24.831217,261.4,0,2024-04-21 23:15:07,4155
5886,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.630755,24.830617,260.3,0,2024-04-21 23:19:38,3978
5742,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.621348,24.829133,253.4,0,2024-04-21 23:29:07,3921
6116,,,M=N^TI;OMO1N=19   ,313488043,15,3.1,119.616987,24.828157,254.0,0,2024-04-21 23:33:37,4152
6042,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.612658,24.827183,257.6,0,2024-04-21 23:38:07,4158
6302,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.60836,24.826263,256.3,0,2024-04-21 23:42:37,4335
5765,,,M=N^TI;OMO1N=19   ,313488043,15,3.1,119.589595,24.822122,258.9,0,2024-04-22 00:02:35,3914
5846,,,M=N^TI;OMO1N=19   ,313488043,15,2.9,119.58591,24.821305,251.6,0,2024-04-22 00:06:35,3985
6114,,,M=N^TI;OMO1N=19   ,313488043,15,4.0,119.588303,24.812518,75.9,0,2024-04-22 00:34:34,4198
6025,,,M=N^TI;OMO1N=19   ,313488043,15,4.1,119.594277,24.81379,80.0,0,2024-04-22 00:39:34,4150
6030,,,M=N^TI;OMO1N=19   ,313488043,15,4.0,119.597362,24.814323,79.4,0,2024-04-22 00:42:04,4161
5973,,,M=N^TI;OMO1N=19   ,313488043,15,2.7,119.678603,24.827092,70.1,0,2024-04-22 01:51:37,4121
6730,,,M=N^TI;OMO1N=19   ,313488043,15,0.7,119.538657,24.78178,116.7,0,2024-04-22 03:37:37,4764
7090,,,M=N^TI;OMO1N=19   ,313488043,15,1.7,119.536812,24.77889,208.3,0,2024-04-22 03:43:38,5042
6233,,,M=N^TI;OMO1N=19   ,313488043,15,2.9,119.528785,24.769253,220.2,0,2024-04-22 03:59:38,4414
6853,,,M=N^TI;OMO1N=19   ,313488043,15,2.6,119.514067,24.752432,221.7,0,2024-04-22 04:28:38,4864
6961,,,M=N^TI;OMO1N=19   ,313488043,15,2.5,119.511958,24.750178,217.1,0,2024-04-22 04:32:38,4944
6616,,,M=N^TI;OMO1N=19   ,313488043,15,2.5,119.510398,24.748515,215.9,0,2024-04-22 04:35:38,4694
7418,,,M=N^TI;OMO1N=19   ,313488043,15,2.6,119.41868,24.661325,230.4,0,2024-04-22 07:16:42,5412
7674,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.416252,24.659492,223.4,0,2024-04-22 07:20:12,5630
7428,,,M=N^TI;OMO1N=19   ,313488043,15,2.9,119.413795,24.657615,229.1,0,2024-04-22 07:23:42,5432
7270,,,M=N^TI;OMO1N=19   ,313488043,15,0.7,119.404553,24.651163,31.5,0,2024-04-22 07:44:42,5263
7077,,,M=N^TI;OMO1N=19   ,313488043,15,1.3,119.402137,24.652265,59.0,0,2024-04-22 07:59:42,5106
6973,,,M=N^TI;OMO1N=19   ,313488043,15,3.1,119.401472,24.649827,220.2,0,2024-04-22 08:09:11,5049
7073,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.397973,24.646048,220.3,0,2024-04-22 08:14:42,5099
6795,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.395072,24.642858,222.7,0,2024-04-22 08:19:12,4880
7369,,,M=N^TI;OMO1N=19   ,313488043,15,8.4,119.355458,24.659692,295.8,0,2024-04-22 08:41:44,5306
6979,,,M=N^TI;OMO1N=19   ,313488043,15,2.9,119.34456,24.665372,305.6,0,2024-04-22 08:46:44,5016
7119,,,M=N^TI;OMO1N=19   ,313488043,15,7.9,119.343453,24.66592,296.1,0,2024-04-22 08:47:14,5093
6845,,,M=N^TI;OMO1N=19   ,313488043,15,8.1,119.329443,24.673238,301.3,0,2024-04-22 08:53:43,4914
7069,,,M=N^TI;OMO1N=19   ,313488043,15,7.8,119.255993,24.711713,304.1,0,2024-04-22 09:27:44,5017
7246,,,M=N^TI;OMO1N=19   ,313488043,15,8.0,119.248548,24.715578,300.1,0,2024-04-22 09:31:14,5160
6849,,,M=N^TI;OMO1N=19   ,313488043,15,7.9,119.238888,24.72062,299.4,0,2024-04-22 09:35:44,4854
6662,,,M=N^TI;OMO1N=19   ,313488043,15,8.1,119.155643,24.76443,301.2,0,2024-04-22 10:14:15,4663
6816,,,M=N^TI;OMO1N=19   ,313488043,15,8.0,119.141728,24.771807,300.5,0,2024-04-22 10:20:45,4789
6838,,,M=N^TI;OMO1N=19   ,313488043,15,8.1,119.133167,24.776318,301.6,0,2024-04-22 10:24:45,4810
7350,,,M=N^TI;OMO1N=19   ,313488043,15,8.3,119.12697,24.780103,313.2,0,2024-04-22 10:27:44,5202
6787,,,M=N^TI;OMO1N=19   ,313488043,15,8.2,119.088263,24.800453,295.3,0,2024-04-22 10:45:43,4754
6764,,,M=N^TI;OMO1N=19   ,313488043,15,8.0,119.074635,24.806157,291.4,0,2024-04-22 10:51:43,4717
6755,,,M=N^TI;OMO1N=19   ,313488043,15,8.1,119.067863,24.808995,299.2,0,2024-04-22 10:54:43,4722
6944,,,M=N^TI;OMO1N=19   ,313488043,15,8.0,119.055453,24.814203,296.0,0,2024-04-22 11:00:13,4893
6521,,,M=N^TI;OMO1N=19   ,313488043,15,8.0,119.047575,24.817553,291.1,0,2024-04-22 11:03:43,4575
6816,,,M=N^TI;OMO1N=19   ,313488043,15,8.2,119.038663,24.821303,299.8,0,2024-04-22 11:07:43,4819
5560,,,M=N^TI;OMO1N=19   ,313488043,15,9.0,119.21658,24.651243,131.6,0,2024-04-25 15:46:51,3619
5907,,,M=N^TI;OMO1N=19   ,313488043,15,9.3,119.260315,24.61707,131.3,0,2024-04-25 16:07:50,3860
5728,,,M=N^TI;OMO1N=19   ,313488043,15,8.8,119.265508,24.613075,122.5,0,2024-04-25 16:10:21,3734
5941,,,M=N^TI;OMO1N=19   ,313488043,15,9.2,119.285113,24.597778,129.3,0,2024-04-25 16:19:50,3890
5515,,,M=N^TI;OMO1N=19   ,313488043,15,2.8,119.268803,24.49187,333.2,0,2024-04-25 20:37:21,3619
5180,,,M=N^TI;OMO1N=19   ,313488043,15,3.9,119.282145,24.520533,37.8,0,2024-04-25 21:43:54,3381
5225,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.286793,24.526838,39.2,0,2024-04-25 21:50:24,3409
5695,,,M=N^TI;OMO1N=19   ,313488043,15,3.9,119.293132,24.535005,34.5,0,2024-04-25 21:58:54,3776
5497,,,M=N^TI;OMO1N=19   ,313488043,15,4.6,119.327998,24.5728,47.8,0,2024-04-25 22:41:25,3678
5540,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.331993,24.576455,47.1,0,2024-04-25 22:45:55,3703
5477,,,M=N^TI;OMO1N=19   ,313488043,15,4.0,119.335037,24.57925,44.6,0,2024-04-25 22:49:25,3681
5740,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.338042,24.582027,46.2,0,2024-04-25 22:52:55,3894
5459,,,M=N^TI;OMO1N=19   ,313488043,15,4.0,119.343283,24.586783,40.8,0,2024-04-25 22:58:55,3631
5653,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.363085,24.6045,42.6,0,2024-04-25 23:21:54,3784
5510,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.408582,24.643812,47.3,0,2024-04-26 00:15:24,3674
5355,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.412777,24.646412,59.9,0,2024-04-26 00:19:54,3578
5405,,,M=N^TI;OMO1N=19   ,313488043,15,3.7,119.416233,24.648182,62.6,0,2024-04-26 00:23:24,3591
5425,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.421197,24.650552,82.8,0,2024-04-26 00:28:25,3588
5748,,,M=N^TI;OMO1N=19   ,313488043,15,3.3,119.425905,24.652187,75.1,0,2024-04-26 00:32:55,3813
5868,,,M=N^TI;OMO1N=19   ,313488043,15,3.8,119.430173,24.653517,66.7,0,2024-04-26 00:36:55,3910
5377,,,M=N^TI;OMO1N=19   ,313488043,15,3.8,119.434525,24.654808,75.5,0,2024-04-26 00:40:55,3568
5226,,,M=N^TI;OMO1N=19   ,313488043,15,3.7,119.438892,24.656055,65.5,0,2024-04-26 00:44:55,3473
5058,,,M=N^TI;OMO1N=19   ,313488043,15,3.7,119.443212,24.657335,66.2,0,2024-04-26 00:48:55,3371
5404,,,M=N^TI;OMO1N=19   ,313488043,15,1.4,119.446283,24.658382,74.6,0,2024-04-26 00:52:25,3594
5368,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.47331,24.671248,47.6,0,2024-04-26 01:53:27,3526
5631,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.47814,24.67536,51.7,0,2024-04-26 01:58:27,3715
5483,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.481092,24.677735,46.8,0,2024-04-26 02:01:27,3621
5270,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.48598,24.681745,46.5,0,2024-04-26 02:06:27,3484
5603,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.489877,24.684992,45.5,0,2024-04-26 02:10:28,3702
5333,,,M=N^TI;OMO1N=19   ,313488043,15,4.5,119.521257,24.715767,20.6,0,2024-04-26 02:46:28,3507
5288,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.520283,24.724618,319.9,0,2024-04-26 02:54:28,3463
5736,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.478512,24.713175,240.5,0,2024-04-26 03:35:58,3863
5951,,,M=N^TI;OMO1N=19   ,313488043,15,3.3,119.474797,24.711137,238.8,0,2024-04-26 03:39:57,4010
5827,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.47107,24.709093,242.1,0,2024-04-26 03:43:58,3914
5934,,,M=N^TI;OMO1N=19   ,313488043,15,3.3,119.467378,24.70706,242.6,0,2024-04-26 03:47:58,4012
5691,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.464178,24.705275,238.2,0,2024-04-26 03:51:28,3836
5860,,,M=N^TI;OMO1N=19   ,313488043,15,3.3,119.461875,24.704,236.9,0,2024-04-26 03:53:58,3932
6000,,,M=N^TI;OMO1N=19   ,313488043,15,3.0,119.456415,24.700918,241.6,0,2024-04-26 03:59:58,4049
5870,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.452732,24.69895,241.5,0,2024-04-26 04:03:58,3955
5722,,,M=N^TI;OMO1N=19   ,313488043,15,3.7,119.44907,24.696938,238.4,0,2024-04-26 04:07:59,3844
5722,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.444507,24.694442,233.5,0,2024-04-26 04:12:59,3836
6029,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.426475,24.684588,235.8,0,2024-04-26 04:32:59,4086
6128,,,M=N^TI;OMO1N=19   ,313488043,15,3.6,119.423275,24.68288,244.0,0,2024-04-26 04:36:28,4142
5818,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.419275,24.680763,234.7,0,2024-04-26 04:40:59,3949
6120,,,M=N^TI;OMO1N=19   ,313488043,15,3.1,119.417065,24.67954,235.2,0,2024-04-26 04:43:30,4167
6022,,,M=N^TI;OMO1N=19   ,313488043,15,3.6,119.412667,24.677145,237.7,0,2024-04-26 04:48:30,4089
5861,,,M=N^TI;OMO1N=19   ,313488043,15,3.0,119.409618,24.675488,240.2,0,2024-04-26 04:52:00,3979
5634,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.398855,24.668527,228.0,0,2024-04-26 05:05:00,3787
5542,,,M=N^TI;OMO1N=19   ,313488043,15,3.7,119.394775,24.665835,239.9,0,2024-04-26 05:10:00,3736
5682,,,M=N^TI;OMO1N=19   ,313488043,15,3.3,119.391932,24.663928,235.4,0,2024-04-26 05:13:30,3866
5799,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.388707,24.661813,225.8,0,2024-04-26 05:17:30,3969
6166,,,M=N^TI;OMO1N=19   ,313488043,15,1.0,119.387342,24.654073,46.8,0,2024-04-26 06:36:32,4238
6202,,,M=N^TI;OMO1N=19   ,313488043,15,1.6,119.388038,24.654622,43.6,0,2024-04-26 06:39:32,4269
6294,,,M=N^TI;OMO1N=19   ,313488043,15,6.8,119.386765,24.654885,237.5,0,2024-04-26 06:59:03,4332
6222,,,M=N^TI;OMO1N=19   ,313488043,15,0.9,119.375327,24.639195,51.6,0,2024-04-26 07:16:04,4239
5923,,,M=N^TI;OMO1N=19   ,313488043,15,0.8,119.378327,24.642498,25.7,0,2024-04-26 07:31:05,4072
5496,,,M=N^TI;OMO1N=19   ,313488043,15,0.7,119.378897,24.643205,33.3,0,2024-04-26 07:34:05,3749
5691,,,M=N^TI;OMO1N=19   ,313488043,15,4.6,119.396705,24.65771,54.5,0,2024-04-26 08:05:07,3851
5917,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.400822,24.660898,47.9,0,2024-04-26 08:09:06,4027
6067,,,M=N^TI;OMO1N=19   ,313488043,15,2.6,119.404505,24.663612,46.4,0,2024-04-26 08:12:36,4115
5929,,,M=N^TI;OMO1N=19   ,313488043,15,4.0,119.408747,24.66671,49.8,0,2024-04-26 08:16:36,4005
5986,,,M=N^TI;OMO1N=19   ,313488043,15,4.5,119.477957,24.716738,50.1,0,2024-04-26 09:22:37,4032
6184,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.481592,24.719382,52.9,0,2024-04-26 09:26:07,4163
6199,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.494455,24.728722,50.3,0,2024-04-26 09:38:07,4182
5733,,,M=N^TI;OMO1N=19   ,313488043,15,4.5,119.499733,24.732617,53.9,0,2024-04-26 09:43:07,3832
5731,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.501802,24.73417,53.4,0,2024-04-26 09:45:07,3801
6036,,,M=N^TI;OMO1N=19   ,313488043,15,4.6,119.505483,24.736877,51.7,0,2024-04-26 09:48:37,4043
5911,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.511805,24.741467,54.0,0,2024-04-26 09:54:37,3963
6043,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.517092,24.74536,54.4,0,2024-04-26 09:59:37,4043
5990,,,M=N^TI;OMO1N=19   ,313488043,15,4.3,119.521872,24.748778,50.6,0,2024-04-26 10:04:07,4029
6369,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.525033,24.751112,55.5,0,2024-04-26 10:07:06,4270
6378,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.530292,24.754995,48.1,0,2024-04-26 10:12:07,4273
6088,,,M=N^TI;OMO1N=19   ,313488043,15,4.4,119.534515,24.758117,53.1,0,2024-04-26 10:16:07,4075
6241,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.538745,24.761212,53.3,0,2024-04-26 10:20:07,4166
6133,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.584495,24.794488,36.9,0,2024-04-26 11:05:08,4071
5932,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.587923,24.797992,45.3,0,2024-04-26 11:09:08,3925
6122,,,M=N^TI;OMO1N=19   ,313488043,15,4.5,119.59052,24.800685,43.5,0,2024-04-26 11:12:08,4075
6494,,,M=N^TI;OMO1N=19   ,313488043,15,3.8,119.59467,24.804978,43.9,0,2024-04-26 11:17:08,4358
6035,,,M=N^TI;OMO1N=19   ,313488043,15,4.2,119.597633,24.807967,42.5,0,2024-04-26 11:20:37,4017
6019,,,M=N^TI;OMO1N=19   ,313488043,15,2.2,119.613375,24.820425,94.1,0,2024-04-26 11:46:06,3994
5962,,,M=N^TI;OMO1N=19   ,313488043,15,1.1,119.615183,24.820523,91.6,0,2024-04-26 11:48:36,3981
5911,,,M=N^TI;OMO1N=19   ,313488043,15,1.3,119.619638,24.81854,91.8,0,2024-04-26 11:53:35,3940
6413,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.607902,24.807465,214.0,0,2024-04-26 12:23:05,4282
6228,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.605607,24.804772,218.0,0,2024-04-26 12:26:35,4147
6035,,,M=N^TI;OMO1N=19   ,313488043,15,3.9,119.59489,24.787388,210.7,0,2024-04-26 12:47:06,3973
5923,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.592855,24.78394,210.0,0,2024-04-26 12:51:05,3872
5995,,,M=N^TI;OMO1N=19   ,313488043,15,3.3,119.590307,24.779715,210.4,0,2024-04-26 12:56:05,3958
5893,,,M=N^TI;OMO1N=19   ,313488043,15,3.6,119.563855,24.753025,232.5,0,2024-04-26 13:35:36,3853
6055,,,M=N^TI;OMO1N=19   ,313488043,15,3.4,119.554885,24.744453,221.9,0,2024-04-26 13:48:35,3984
5722,,,M=N^TI;OMO1N=19   ,313488043,15,3.7,119.528223,24.720055,222.2,0,2024-04-26 14:25:06,3738
5814,,,M=N^TI;OMO1N=19   ,313488043,15,3.5,119.525303,24.717367,222.0,0,2024-04-26 14:29:05,3812
5788,,,M=N^TI;OMO1N=19   ,313488043,15,3.2,119.522105,24.7145,227.7,0,2024-04-26 14:33:35,3793
